url,description,selected_route,selected_reason,risk_level,risk_tag,direct_ok,http_proxy_ok,socks5_ok,http_attempts,details
http://lbnaccount.com,发卡后台-0264 http://lbnaccount.com,http-proxy,HTTP 代理有成功但不稳定，仍优先 HTTP 代理并标记高风控,high,http_proxy_flaky,True,True,True,"ok,ok,fail",http-proxy:127.0.0.1:7890#1=ok(1.47s) | http-proxy:127.0.0.1:7890#2=ok(0.89s) | http-proxy:127.0.0.1:7890#3=fail(3.01s:timed out) | socks5:127.0.0.1:7891=ok(0.00s) | direct=ok(0.16s)
http://www.aiyeye.cn,发卡后台-0270 http://www.aiyeye.cn,http-proxy,HTTP 代理有成功但不稳定，仍优先 HTTP 代理并标记高风控,high,http_proxy_flaky,True,True,True,"ok,fail,ok",http-proxy:127.0.0.1:7890#1=ok(0.83s) | http-proxy:127.0.0.1:7890#2=fail(3.00s:timed out) | http-proxy:127.0.0.1:7890#3=ok(0.86s) | socks5:127.0.0.1:7891=ok(0.00s) | direct=ok(3.22s)
http://fakamit.top,发卡后台-0276 http://fakamit.top,http-proxy,HTTP 代理有成功但不稳定，仍优先 HTTP 代理并标记高风控,high,http_proxy_flaky,True,True,True,"fail,fail,ok",http-proxy:127.0.0.1:7890#1=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#2=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#3=ok(1.64s) | socks5:127.0.0.1:7891=ok(0.02s) | direct=ok(0.11s)
http://yzf.1818.ink,发卡后台-0282 http://yzf.1818.ink,http-proxy,HTTP 代理有成功但不稳定，仍优先 HTTP 代理并标记高风控,high,http_proxy_flaky,False,True,True,"ok,fail,fail",http-proxy:127.0.0.1:7890#1=ok(1.05s) | http-proxy:127.0.0.1:7890#2=fail(3.02s:timed out) | http-proxy:127.0.0.1:7890#3=fail(3.02s:timed out) | socks5:127.0.0.1:7891=ok(0.00s) | direct=fail(0.00s:[Errno 11001] getaddrinfo failed)
http://168f.icu,发卡后台-0288 http://168f.icu,http-proxy,HTTP 代理有成功但不稳定，仍优先 HTTP 代理并标记高风控,high,http_proxy_flaky,False,True,True,"ok,fail,fail",http-proxy:127.0.0.1:7890#1=ok(2.28s) | http-proxy:127.0.0.1:7890#2=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#3=fail(3.01s:timed out) | socks5:127.0.0.1:7891=ok(0.01s) | direct=fail(3.17s:timed out)
http://8jym.com,发卡后台-0290 http://8jym.com,http-proxy,HTTP 代理有成功但不稳定，仍优先 HTTP 代理并标记高风控,high,http_proxy_flaky,False,True,True,"fail,ok,ok",http-proxy:127.0.0.1:7890#1=fail(3.00s:timed out) | http-proxy:127.0.0.1:7890#2=ok(1.25s) | http-proxy:127.0.0.1:7890#3=ok(1.29s) | socks5:127.0.0.1:7891=ok(0.00s) | direct=fail(0.21s:[Errno 11001] getaddrinfo failed)
http://www.8jym.com,发卡后台-0291 http://www.8jym.com,http-proxy,HTTP 代理有成功但不稳定，仍优先 HTTP 代理并标记高风控,high,http_proxy_flaky,False,True,True,"ok,fail,fail",http-proxy:127.0.0.1:7890#1=ok(2.02s) | http-proxy:127.0.0.1:7890#2=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#3=fail(3.01s:timed out) | socks5:127.0.0.1:7891=ok(0.01s) | direct=fail(0.18s:[Errno 11001] getaddrinfo failed)
http://fakazhan.com,发卡后台-0297 http://fakazhan.com,http-proxy,HTTP 代理有成功但不稳定，仍优先 HTTP 代理并标记高风控,high,http_proxy_flaky,False,True,True,"ok,fail,ok",http-proxy:127.0.0.1:7890#1=ok(2.31s) | http-proxy:127.0.0.1:7890#2=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#3=ok(1.15s) | socks5:127.0.0.1:7891=ok(0.01s) | direct=fail(0.11s:[Errno 11001] getaddrinfo failed)
http://www.yuyuem.top,发卡后台-0318 http://www.yuyuem.top,http-proxy,HTTP 代理有成功但不稳定，仍优先 HTTP 代理并标记高风控,high,http_proxy_flaky,False,True,True,"fail,fail,ok",http-proxy:127.0.0.1:7890#1=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#2=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#3=ok(1.06s) | socks5:127.0.0.1:7891=ok(0.02s) | direct=fail(3.06s:timed out)
http://h6v3.my,发卡后台-0328 http://h6v3.my,http-proxy,HTTP 代理有成功但不稳定，仍优先 HTTP 代理并标记高风控,high,http_proxy_flaky,False,True,True,"fail,ok,fail",http-proxy:127.0.0.1:7890#1=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#2=ok(2.60s) | http-proxy:127.0.0.1:7890#3=fail(3.00s:timed out) | socks5:127.0.0.1:7891=ok(0.00s) | direct=fail(3.04s:[WinError 10061] 由于目标计算机积极拒绝，无法连接。)
http://blog.aneu.cn,发卡后台-0360 http://blog.aneu.cn,http-proxy,HTTP 代理有成功但不稳定，仍优先 HTTP 代理并标记高风控,high,http_proxy_flaky,True,True,True,"ok,ok,fail",http-proxy:127.0.0.1:7890#1=ok(2.60s) | http-proxy:127.0.0.1:7890#2=ok(2.09s) | http-proxy:127.0.0.1:7890#3=fail(3.01s:timed out) | socks5:127.0.0.1:7891=ok(0.01s) | direct=ok(0.37s)
http://gahji.tnfactory.com,发卡后台-0535 http://gahji.tnfactory.com,http-proxy,HTTP 代理有成功但不稳定，仍优先 HTTP 代理并标记高风控,high,http_proxy_flaky,True,True,True,"fail,ok,ok",http-proxy:127.0.0.1:7890#1=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#2=ok(1.51s) | http-proxy:127.0.0.1:7890#3=ok(0.92s) | socks5:127.0.0.1:7891=ok(0.00s) | direct=ok(0.18s)
http://shop1.duoduoid.cc,发卡后台-0558 http://shop1.duoduoid.cc,http-proxy,HTTP 代理有成功但不稳定，仍优先 HTTP 代理并标记高风控,high,http_proxy_flaky,False,True,True,"ok,fail,ok",http-proxy:127.0.0.1:7890#1=ok(2.65s) | http-proxy:127.0.0.1:7890#2=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#3=ok(2.24s) | socks5:127.0.0.1:7891=ok(0.01s) | direct=fail(0.22s:[Errno 11001] getaddrinfo failed)
http://u.thvygt.com,发卡后台-0593 http://u.thvygt.com,http-proxy,HTTP 代理有成功但不稳定，仍优先 HTTP 代理并标记高风控,high,http_proxy_flaky,True,True,True,"ok,ok,fail",http-proxy:127.0.0.1:7890#1=ok(1.74s) | http-proxy:127.0.0.1:7890#2=ok(1.68s) | http-proxy:127.0.0.1:7890#3=fail(3.00s:timed out) | socks5:127.0.0.1:7891=ok(0.01s) | direct=ok(0.55s)
http://mqzlcs.com,发卡后台-0600 http://mqzlcs.com,http-proxy,HTTP 代理有成功但不稳定，仍优先 HTTP 代理并标记高风控,high,http_proxy_flaky,True,True,True,"fail,ok,ok",http-proxy:127.0.0.1:7890#1=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#2=ok(1.55s) | http-proxy:127.0.0.1:7890#3=ok(1.57s) | socks5:127.0.0.1:7891=ok(0.00s) | direct=ok(0.19s)
http://zhifu.pzghg.cn,发卡后台-0612 http://zhifu.pzghg.cn,http-proxy,HTTP 代理有成功但不稳定，仍优先 HTTP 代理并标记高风控,high,http_proxy_flaky,False,True,True,"fail,ok,fail",http-proxy:127.0.0.1:7890#1=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#2=ok(2.00s) | http-proxy:127.0.0.1:7890#3=fail(3.01s:timed out) | socks5:127.0.0.1:7891=ok(0.05s) | direct=fail(11.09s:[Errno 11001] getaddrinfo failed)
http://fk.kmdaka.com,发卡后台-0614 http://fk.kmdaka.com,http-proxy,HTTP 代理有成功但不稳定，仍优先 HTTP 代理并标记高风控,high,http_proxy_flaky,True,True,True,"fail,fail,ok",http-proxy:127.0.0.1:7890#1=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#2=fail(3.02s:timed out) | http-proxy:127.0.0.1:7890#3=ok(1.22s) | socks5:127.0.0.1:7891=ok(0.01s) | direct=ok(0.15s)
http://mvpxo.com,发卡后台-0628 http://mvpxo.com,http-proxy,HTTP 代理有成功但不稳定，仍优先 HTTP 代理并标记高风控,high,http_proxy_flaky,True,True,True,"fail,ok,ok",http-proxy:127.0.0.1:7890#1=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#2=ok(2.22s) | http-proxy:127.0.0.1:7890#3=ok(0.38s) | socks5:127.0.0.1:7891=ok(0.00s) | direct=ok(0.03s)
http://h.mojue88.com,发卡后台-0650 http://h.mojue88.com,http-proxy,HTTP 代理有成功但不稳定，仍优先 HTTP 代理并标记高风控,high,http_proxy_flaky,False,True,True,"fail,ok,fail",http-proxy:127.0.0.1:7890#1=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#2=ok(1.98s) | http-proxy:127.0.0.1:7890#3=fail(3.01s:timed out) | socks5:127.0.0.1:7891=ok(0.02s) | direct=fail(0.05s:[Errno 11001] getaddrinfo failed)
http://dh.x6.ink,发卡后台-0651 http://dh.x6.ink,http-proxy,HTTP 代理有成功但不稳定，仍优先 HTTP 代理并标记高风控,high,http_proxy_flaky,False,True,True,"fail,fail,ok",http-proxy:127.0.0.1:7890#1=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#2=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#3=ok(2.71s) | socks5:127.0.0.1:7891=ok(0.01s) | direct=fail(0.22s:[Errno 11001] getaddrinfo failed)
http://8.209.223.33:28080,发卡后台-0677 http://8.209.223.33:28080,http-proxy,HTTP 代理有成功但不稳定，仍优先 HTTP 代理并标记高风控,high,http_proxy_flaky,False,True,True,"ok,fail,fail",http-proxy:127.0.0.1:7890#1=ok(2.41s) | http-proxy:127.0.0.1:7890#2=fail(3.00s:timed out) | http-proxy:127.0.0.1:7890#3=fail(3.02s:timed out) | socks5:127.0.0.1:7891=ok(0.01s) | direct=fail(3.00s:timed out)
http://103.42.183.81:8899,发卡后台-0725 http://103.42.183.81:8899,http-proxy,HTTP 代理有成功但不稳定，仍优先 HTTP 代理并标记高风控,high,http_proxy_flaky,False,True,True,"fail,ok,ok",http-proxy:127.0.0.1:7890#1=fail(3.00s:timed out) | http-proxy:127.0.0.1:7890#2=ok(0.77s) | http-proxy:127.0.0.1:7890#3=ok(0.79s) | socks5:127.0.0.1:7891=ok(0.00s) | direct=fail(3.00s:timed out)
http://shop.3290.net,发卡后台-0733 http://shop.3290.net,http-proxy,HTTP 代理有成功但不稳定，仍优先 HTTP 代理并标记高风控,high,http_proxy_flaky,True,True,True,"ok,fail,ok",http-proxy:127.0.0.1:7890#1=ok(1.80s) | http-proxy:127.0.0.1:7890#2=fail(3.00s:timed out) | http-proxy:127.0.0.1:7890#3=ok(1.86s) | socks5:127.0.0.1:7891=ok(0.00s) | direct=ok(0.06s)
http://www.ksc.pw,发卡后台-0841 http://www.ksc.pw,http-proxy,HTTP 代理有成功但不稳定，仍优先 HTTP 代理并标记高风控,high,http_proxy_flaky,False,True,True,"fail,ok,ok",http-proxy:127.0.0.1:7890#1=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#2=ok(1.50s) | http-proxy:127.0.0.1:7890#3=ok(0.78s) | socks5:127.0.0.1:7891=ok(0.00s) | direct=fail(0.18s:[Errno 11001] getaddrinfo failed)
http://chpay.cc,发卡后台-0855 http://chpay.cc,http-proxy,HTTP 代理有成功但不稳定，仍优先 HTTP 代理并标记高风控,high,http_proxy_flaky,True,True,True,"ok,fail,ok",http-proxy:127.0.0.1:7890#1=ok(0.70s) | http-proxy:127.0.0.1:7890#2=fail(3.02s:timed out) | http-proxy:127.0.0.1:7890#3=ok(2.74s) | socks5:127.0.0.1:7891=ok(0.02s) | direct=ok(0.02s)
http://albb8.q105.cn,发卡后台-0870 http://albb8.q105.cn,http-proxy,HTTP 代理有成功但不稳定，仍优先 HTTP 代理并标记高风控,high,http_proxy_flaky,False,True,True,"fail,ok,fail",http-proxy:127.0.0.1:7890#1=fail(3.02s:timed out) | http-proxy:127.0.0.1:7890#2=ok(1.99s) | http-proxy:127.0.0.1:7890#3=fail(3.01s:timed out) | socks5:127.0.0.1:7891=ok(0.02s) | direct=fail(11.06s:[Errno 11001] getaddrinfo failed)
http://xiangfa.agankeji.icu,发卡后台-0888 http://xiangfa.agankeji.icu,http-proxy,HTTP 代理有成功但不稳定，仍优先 HTTP 代理并标记高风控,high,http_proxy_flaky,False,True,True,"ok,fail,fail",http-proxy:127.0.0.1:7890#1=ok(1.72s) | http-proxy:127.0.0.1:7890#2=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#3=fail(3.01s:timed out) | socks5:127.0.0.1:7891=ok(0.00s) | direct=fail(0.01s:[Errno 11001] getaddrinfo failed)
http://aaaaaaa.store,发卡后台-0899 http://aaaaaaa.store,http-proxy,HTTP 代理有成功但不稳定，仍优先 HTTP 代理并标记高风控,high,http_proxy_flaky,False,True,True,"ok,ok,fail",http-proxy:127.0.0.1:7890#1=ok(1.39s) | http-proxy:127.0.0.1:7890#2=ok(1.20s) | http-proxy:127.0.0.1:7890#3=fail(3.00s:timed out) | socks5:127.0.0.1:7891=ok(0.00s) | direct=fail(0.00s:[Errno 11001] getaddrinfo failed)
http://xarr.dabai.icu,发卡后台-0900 http://xarr.dabai.icu,http-proxy,HTTP 代理有成功但不稳定，仍优先 HTTP 代理并标记高风控,high,http_proxy_flaky,True,True,True,"ok,ok,fail",http-proxy:127.0.0.1:7890#1=ok(2.75s) | http-proxy:127.0.0.1:7890#2=ok(1.36s) | http-proxy:127.0.0.1:7890#3=fail(3.01s:timed out) | socks5:127.0.0.1:7891=ok(0.00s) | direct=ok(0.09s)
http://epay.6214.cc,发卡后台-0929 http://epay.6214.cc,http-proxy,HTTP 代理有成功但不稳定，仍优先 HTTP 代理并标记高风控,high,http_proxy_flaky,True,True,True,"fail,ok,ok",http-proxy:127.0.0.1:7890#1=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#2=ok(1.52s) | http-proxy:127.0.0.1:7890#3=ok(1.50s) | socks5:127.0.0.1:7891=ok(0.00s) | direct=ok(0.50s)
http://w.aakj.xyz,发卡后台-0932 http://w.aakj.xyz,http-proxy,HTTP 代理有成功但不稳定，仍优先 HTTP 代理并标记高风控,high,http_proxy_flaky,True,True,True,"ok,ok,fail",http-proxy:127.0.0.1:7890#1=ok(2.41s) | http-proxy:127.0.0.1:7890#2=ok(0.86s) | http-proxy:127.0.0.1:7890#3=fail(3.01s:timed out) | socks5:127.0.0.1:7891=ok(0.01s) | direct=ok(1.20s)
http://www.paygogo.club,发卡后台-0951 http://www.paygogo.club,http-proxy,HTTP 代理有成功但不稳定，仍优先 HTTP 代理并标记高风控,high,http_proxy_flaky,False,True,True,"ok,ok,fail",http-proxy:127.0.0.1:7890#1=ok(1.81s) | http-proxy:127.0.0.1:7890#2=ok(2.88s) | http-proxy:127.0.0.1:7890#3=fail(3.00s:timed out) | socks5:127.0.0.1:7891=ok(0.00s) | direct=fail(3.23s:timed out)
http://fbcx.rdf2kd1r.my,发卡后台-0991 http://fbcx.rdf2kd1r.my,http-proxy,HTTP 代理有成功但不稳定，仍优先 HTTP 代理并标记高风控,high,http_proxy_flaky,True,True,True,"fail,ok,fail",http-proxy:127.0.0.1:7890#1=fail(3.00s:timed out) | http-proxy:127.0.0.1:7890#2=ok(2.32s) | http-proxy:127.0.0.1:7890#3=fail(3.00s:timed out) | socks5:127.0.0.1:7891=ok(0.01s) | direct=ok(0.31s)
http://43.224.248.117:81,发卡后台-1009 http://43.224.248.117:81,http-proxy,HTTP 代理有成功但不稳定，仍优先 HTTP 代理并标记高风控,high,http_proxy_flaky,False,True,True,"ok,ok,fail",http-proxy:127.0.0.1:7890#1=ok(0.90s) | http-proxy:127.0.0.1:7890#2=ok(1.79s) | http-proxy:127.0.0.1:7890#3=fail(3.02s:timed out) | socks5:127.0.0.1:7891=ok(0.00s) | direct=fail(3.01s:timed out)
http://jhzfchatpay.xyz,发卡后台-1113 http://jhzfchatpay.xyz,http-proxy,HTTP 代理有成功但不稳定，仍优先 HTTP 代理并标记高风控,high,http_proxy_flaky,False,True,True,"fail,ok,fail",http-proxy:127.0.0.1:7890#1=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#2=ok(2.98s) | http-proxy:127.0.0.1:7890#3=fail(3.01s:timed out) | socks5:127.0.0.1:7891=ok(0.00s) | direct=fail(2.33s:[WinError 10061] 由于目标计算机积极拒绝，无法连接。)
http://fk.jkun.cf,发卡后台-1122 http://fk.jkun.cf,http-proxy,HTTP 代理有成功但不稳定，仍优先 HTTP 代理并标记高风控,high,http_proxy_flaky,False,True,True,"fail,ok,ok",http-proxy:127.0.0.1:7890#1=fail(3.00s:timed out) | http-proxy:127.0.0.1:7890#2=ok(1.58s) | http-proxy:127.0.0.1:7890#3=ok(1.49s) | socks5:127.0.0.1:7891=ok(0.00s) | direct=fail(0.00s:[Errno 11001] getaddrinfo failed)
http://sec.ace.lc,发卡后台-1179 http://sec.ace.lc,http-proxy,HTTP 代理有成功但不稳定，仍优先 HTTP 代理并标记高风控,high,http_proxy_flaky,False,True,True,"fail,fail,ok",http-proxy:127.0.0.1:7890#1=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#2=fail(3.00s:timed out) | http-proxy:127.0.0.1:7890#3=ok(2.68s) | socks5:127.0.0.1:7891=ok(0.00s) | direct=fail(3.02s:timed out)
http://768qka.top,发卡后台-1200 http://768qka.top,http-proxy,HTTP 代理有成功但不稳定，仍优先 HTTP 代理并标记高风控,high,http_proxy_flaky,True,True,True,"ok,ok,fail",http-proxy:127.0.0.1:7890#1=ok(1.38s) | http-proxy:127.0.0.1:7890#2=ok(1.65s) | http-proxy:127.0.0.1:7890#3=fail(3.01s:timed out) | socks5:127.0.0.1:7891=ok(0.00s) | direct=ok(0.32s)
http://guiping.cloudcity360.cn,发卡后台-1215 http://guiping.cloudcity360.cn,http-proxy,HTTP 代理有成功但不稳定，仍优先 HTTP 代理并标记高风控,high,http_proxy_flaky,True,True,True,"fail,fail,ok",http-proxy:127.0.0.1:7890#1=fail(3.02s:timed out) | http-proxy:127.0.0.1:7890#2=fail(3.00s:timed out) | http-proxy:127.0.0.1:7890#3=ok(2.03s) | socks5:127.0.0.1:7891=ok(0.00s) | direct=ok(0.17s)
http://bin52.top,发卡后台-1224 http://bin52.top,http-proxy,HTTP 代理有成功但不稳定，仍优先 HTTP 代理并标记高风控,high,http_proxy_flaky,True,True,True,"ok,fail,ok",http-proxy:127.0.0.1:7890#1=ok(1.26s) | http-proxy:127.0.0.1:7890#2=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#3=ok(2.35s) | socks5:127.0.0.1:7891=ok(0.00s) | direct=ok(0.15s)
http://www.bin52.top,发卡后台-1225 http://www.bin52.top,http-proxy,HTTP 代理有成功但不稳定，仍优先 HTTP 代理并标记高风控,high,http_proxy_flaky,True,True,True,"ok,fail,ok",http-proxy:127.0.0.1:7890#1=ok(1.46s) | http-proxy:127.0.0.1:7890#2=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#3=ok(3.01s) | socks5:127.0.0.1:7891=ok(0.00s) | direct=ok(0.05s)
http://gpay.haitazy.com,发卡后台-1244 http://gpay.haitazy.com,http-proxy,HTTP 代理有成功但不稳定，仍优先 HTTP 代理并标记高风控,high,http_proxy_flaky,False,True,True,"ok,ok,fail",http-proxy:127.0.0.1:7890#1=ok(2.98s) | http-proxy:127.0.0.1:7890#2=ok(2.10s) | http-proxy:127.0.0.1:7890#3=fail(3.00s:timed out) | socks5:127.0.0.1:7891=ok(0.01s) | direct=fail(0.66s:[Errno 11001] getaddrinfo failed)
http://156.238.244.222:7777,发卡后台-1326 http://156.238.244.222:7777,http-proxy,HTTP 代理有成功但不稳定，仍优先 HTTP 代理并标记高风控,high,http_proxy_flaky,False,True,True,"fail,ok,ok",http-proxy:127.0.0.1:7890#1=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#2=ok(0.95s) | http-proxy:127.0.0.1:7890#3=ok(0.75s) | socks5:127.0.0.1:7891=ok(0.01s) | direct=fail(3.01s:timed out)
http://www.gktpuxfp.cc,发卡后台-1328 http://www.gktpuxfp.cc,http-proxy,HTTP 代理有成功但不稳定，仍优先 HTTP 代理并标记高风控,high,http_proxy_flaky,False,True,True,"fail,ok,ok",http-proxy:127.0.0.1:7890#1=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#2=ok(1.24s) | http-proxy:127.0.0.1:7890#3=ok(1.26s) | socks5:127.0.0.1:7891=ok(0.02s) | direct=fail(0.27s:[Errno 11001] getaddrinfo failed)
http://mf.rczjia.com,发卡后台-1356 http://mf.rczjia.com,http-proxy,HTTP 代理有成功但不稳定，仍优先 HTTP 代理并标记高风控,high,http_proxy_flaky,True,True,True,"fail,ok,ok",http-proxy:127.0.0.1:7890#1=fail(3.02s:timed out) | http-proxy:127.0.0.1:7890#2=ok(0.60s) | http-proxy:127.0.0.1:7890#3=ok(0.66s) | socks5:127.0.0.1:7891=ok(0.01s) | direct=ok(0.23s)
http://qxntk.wonderfilereviewsx.com,发卡后台-1358 http://qxntk.wonderfilereviewsx.com,http-proxy,HTTP 代理有成功但不稳定，仍优先 HTTP 代理并标记高风控,high,http_proxy_flaky,True,True,True,"fail,ok,ok",http-proxy:127.0.0.1:7890#1=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#2=ok(0.22s) | http-proxy:127.0.0.1:7890#3=ok(0.28s) | socks5:127.0.0.1:7891=ok(0.00s) | direct=ok(0.67s)
